mode,incident_zone,duration_hours,start_hour,metric,mean,ci95_low,ci95_high,replications
B_E,2,0.5,17.75,nonincident_zone_mean_wait_min,1.0342733937331003,-0.5526333341848824,2.621180121651083,9
B_E,2,0.5,17.75,nonincident_zone_mean_delay_penalty_yuan_per_call,534.2396730312723,81.08481461100752,987.3945314515372,9
B_E,2,0.5,17.75,max_incident_queue,1.5,0.4743778688025191,2.5256221311974807,10
B_E,2,0.5,17.75,incident_end_backlog,0.8,-0.45272591134470774,2.052725911344708,10
B_E,2,1.0,17.5,calls,10.1,7.13225058331147,13.067749416688528,10
B_E,2,1.0,17.5,mean_response_min,6.402625086165467,4.760481832856031,8.044768339474903,10
B_E,2,1.0,17.5,p95_response_min,11.483164266958463,7.292933359110114,15.673395174806812,10
B_E,2,1.0,17.5,strict_4min_rate,0.4168893606393606,0.2562759685356617,0.5775027527430595,10
B_E,2,1.0,17.5,mean_wait_min,0.7340848786511244,-0.19763438790471866,1.6658041452069674,10
B_E,2,1.0,17.5,mean_delay_penalty_yuan_per_call,563.9028893609654,263.1920376280831,864.6137410938478,10
B_E,2,1.0,17.5,incident_zone_calls,4.1,2.4669933970690625,5.733006602930937,10
B_E,2,1.0,17.5,incident_zone_mean_response_min,5.695455122114906,4.15395519274429,7.236955051485522,10
B_E,2,1.0,17.5,incident_zone_p95_response_min,7.808100133702699,5.4457452274593035,10.170455039946095,10
B_E,2,1.0,17.5,incident_zone_strict_4min_rate,0.5252380952380953,0.3070410096961347,0.7434351807800559,10
B_E,2,1.0,17.5,incident_zone_mean_wait_min,0.20894356912353293,-0.2637196223898889,0.6816067606369548,10
B_E,2,1.0,17.5,incident_zone_mean_delay_penalty_yuan_per_call,444.1386434706001,177.2694671598332,711.007819781367,10
B_E,2,1.0,17.5,nonincident_zone_calls,6.0,3.499091158061146,8.500908841938854,10
B_E,2,1.0,17.5,nonincident_zone_mean_response_min,6.413378853135212,4.5433780927388385,8.283379613531585,10
B_E,2,1.0,17.5,nonincident_zone_p95_response_min,11.21786923688936,6.4979896980822,15.93774877569652,10
B_E,2,1.0,17.5,nonincident_zone_strict_4min_rate,0.3983838383838384,0.19124178842206044,0.6055258883456164,10
B_E,2,1.0,17.5,nonincident_zone_mean_wait_min,0.8716628096087821,-0.2113130544514682,1.9546386736690322,10
B_E,2,1.0,17.5,nonincident_zone_mean_delay_penalty_yuan_per_call,562.3525383038102,218.92550618976122,905.7795704178592,10
B_E,2,1.0,17.5,max_incident_queue,1.6,0.8310144322718843,2.368985567728116,10
B_E,2,1.0,17.5,incident_end_backlog,0.2,-0.10162095503976065,0.5016209550397607,10
B_E,2,2.0,17.0,calls,21.4,17.876065427557318,24.92393457244268,10
B_E,2,2.0,17.0,mean_response_min,7.544635977079045,5.634450757367476,9.454821196790615,10
B_E,2,2.0,17.0,p95_response_min,14.902008955938902,9.83091132690223,19.973106584975575,10
B_E,2,2.0,17.0,strict_4min_rate,0.3101278938452851,0.20941893572272646,0.41083685196784375,10
B_E,2,2.0,17.0,mean_wait_min,1.2733230571611949,0.0012629392462304434,2.545383175076159,10
B_E,2,2.0,17.0,mean_delay_penalty_yuan_per_call,770.4433142459176,402.84133983673894,1138.045288655096,10
B_E,2,2.0,17.0,incident_zone_calls,8.4,6.132821394479695,10.667178605520306,10
B_E,2,2.0,17.0,incident_zone_mean_response_min,7.224559942624252,5.534220280211694,8.91489960503681,10
B_E,2,2.0,17.0,incident_zone_p95_response_min,12.60675179447654,8.732615684641527,16.480887904311555,10
B_E,2,2.0,17.0,incident_zone_strict_4min_rate,0.4034307359307359,0.24162748791800803,0.5652339839434638,10
B_E,2,2.0,17.0,incident_zone_mean_wait_min,1.4596579581425548,0.20573332447182735,2.7135825918132825,10
B_E,2,2.0,17.0,incident_zone_mean_delay_penalty_yuan_per_call,725.5981357109974,411.12426097436526,1040.0720104476295,10
B_E,2,2.0,17.0,nonincident_zone_calls,13.0,10.712845866617622,15.287154133382378,10
B_E,2,2.0,17.0,nonincident_zone_mean_response_min,7.67396639853941,5.615491193535087,9.732441603543734,10
B_E,2,2.0,17.0,nonincident_zone_p95_response_min,14.999562106496384,9.591458889407395,20.407665323585373,10
