candidate,strategy,seed,calls,mean_response_min,mean_ideal_chain_min,p95_ideal_chain_min,strict_4min_rate,median_response_min,p90_response_min,p95_response_min,mean_wait_min,mean_delay_penalty_yuan_per_call,mean_daily_delay_penalty_yuan,wait_probability,max_wait_min,max_queue,mean_queue,terminal_queue,mean_end_backlog,max_end_backlog,regional_mean_gap_min,worst_region_mean_min,max_daily_dispatches_per_ambulance,daily_cap_hit_rate,mean_c_loss_min,max_c_loss_min,reserve_dispatches
C_r210000_tau7,C,200000,980,6.795068017497934,13.778333323620382,27.24569808323278,0.396938775510204,4.885618083164127,9.79869268479038,18.44096496205818,1.4774233354529964,638.2404702842732,89353.66583979825,0.0816326530612244,54.623686655620986,8,0.1436383798357079,7,1.7142857142857142,7,3.089579697044135,8.620549727778196,12,0.8214285714285714,,,227.0
C_r210000_tau7,C,200001,980,6.494281364919804,13.482580684647694,24.241269193127067,0.3989795918367347,4.885618083164127,9.666666666666668,14.33972841516775,1.2595308685577038,578.6521913513076,81011.30678918306,0.0622448979591836,75.3262894212603,6,0.1224543899986656,2,3.2857142857142856,6,4.030259098439142,9.095888289286156,12,0.8809523809523809,,,226.0
C_r210000_tau7,C,200002,980,7.439622833707842,14.452548003775869,26.175850287207783,0.396938775510204,4.885618083164127,10.841500123208627,19.144701381430448,2.0942243709838557,767.2854180498939,107419.95852698517,0.0959183673469387,112.1432767385777,8,0.2036051471789859,2,3.142857142857143,7,7.020999530342518,12.294781562147495,12,0.8571428571428571,,,227.0
C_r210000_tau8,C,200000,980,9.455106486417815,16.438371792540266,44.89050059851992,0.3122448979591837,4.885618083164127,19.669314525484836,38.265600883941566,3.548044698582319,1153.4702768754,161485.838762556,0.1510204081632653,73.08884756511543,8,0.3449487901399477,6,2.2857142857142856,6,4.912696955254313,12.438842970608874,12,0.8214285714285714,,,221.0
C_r210000_tau8,C,200001,980,10.982179900847765,17.970479220575655,49.76459848856047,0.286734693877551,5.98142396999972,25.099757861037947,43.34044685194978,4.98469458310729,1453.6355084331733,203508.97118064424,0.1530612244897959,119.41754608554038,10,0.4846230844687643,2,5.571428571428571,9,3.3841939917092247,13.182325806131956,12,0.8690476190476191,,,226.0
C_r210000_tau8,C,200002,980,13.04287427403674,20.055799444104768,63.02457571371132,0.2969387755102041,6.19199860078187,28.95988460290007,57.445535041154734,7.137505441906704,1867.902279729516,261506.31916213225,0.1918367346938775,173.40246603562264,15,0.693924140185374,3,7.142857142857143,13,12.083779105966906,21.467069388720667,12,0.8571428571428571,,,225.0
C_r210001_tau4,C,200000,980,8.466663834388438,15.449929140510886,42.26260852142338,0.3816326530612245,4.885618083164127,15.35692832327889,34.50973212962943,2.9454289186707574,969.6592974899322,135752.3016485905,0.1193877551020408,65.08424583033047,10,0.2863611448707681,7,2.4285714285714284,7,3.60395669952424,10.602053143046886,12,0.8690476190476191,,,309.0
C_r210001_tau4,C,200001,980,8.601111404284614,15.589410724012506,41.1487986970326,0.3816326530612245,4.885618083164127,13.746897287982591,35.64270443912972,3.199743428358785,996.548811469168,139516.8336056835,0.1122448979591836,83.95816695605026,8,0.311086166645993,3,4.714285714285714,8,3.9683775465268,11.003498322305417,12,0.8690476190476191,,,308.0
C_r210001_tau4,C,200002,980,8.114527261693704,15.12745243176173,31.28148186126716,0.3826530612244898,4.885618083164127,13.903169806632915,24.446366739573083,2.607849709638678,899.3488306100505,125908.83628540707,0.1306122448979592,100.5192135796533,10,0.2535409439926492,4,3.571428571428572,5,8.862200464747168,15.110746622660814,12,0.8214285714285714,,,307.0
C_r210001_tau5,C,200000,980,8.629254286024924,15.612519592147372,42.45282303642044,0.3775510204081632,4.885618083164127,16.041766165696163,35.07036663128765,3.096840238884018,1001.3610612866174,140190.54858012643,0.1214285714285714,79.07430904582725,10,0.3010816898915018,8,2.857142857142857,8,3.617879260118414,10.696715952911532,12,0.8571428571428571,,,309.0
C_r210001_tau5,C,200001,980,8.61011889038572,15.59841821011361,41.1487986970326,0.3816326530612245,4.885618083164127,13.746897287982591,35.64270443912972,3.208259553764078,998.3503086893888,139769.04321651443,0.1142857142857142,83.95816695605026,8,0.3119141232826187,3,4.714285714285714,8,4.056032668502755,11.091153444281373,12,0.8690476190476191,,,308.0
C_r210001_tau5,C,200002,980,8.046712818168054,15.05963798823608,30.13732854959749,0.3816326530612245,4.885618083164127,13.68994005069092,23.663901333617023,2.5319320633585374,885.5818602722677,123981.46043811749,0.1306122448979592,100.5192135796533,10,0.2461600617154133,4,3.4285714285714284,5,9.03543357208526,15.110746622660814,12,0.8214285714285714,,,307.0
C_r210001_tau6,C,200000,980,8.623380500964426,15.606645807086876,42.26260852142338,0.3755102040816326,4.885618083164127,16.30175432026488,35.07036663128765,3.0841452380918706,999.7781410092116,139968.93974128962,0.1224489795918367,79.07430904582725,10,0.2998474537033763,8,2.7142857142857144,8,3.563001853036972,10.669744506071156,12,0.8571428571428571,,,309.0
C_r210001_tau6,C,200001,980,8.609594290462143,15.597893610190033,41.1487986970326,0.3806122448979592,4.885618083164127,14.495539539622252,35.64270443912972,3.2053078896208143,998.0413070720203,139725.78299008287,0.1163265306122448,83.95816695605026,8,0.3116271559353569,3,4.714285714285714,8,4.056032668502755,11.091153444281373,12,0.8690476190476191,,,308.0
C_r210001_tau6,C,200002,980,8.102797962986449,15.115723133054477,30.13732854959749,0.3846938775510204,4.885618083164127,14.334746667560484,23.663901333617023,2.597922875869276,897.3532757409314,125629.4586037304,0.136734693877551,100.5192135796533,10,0.2525758351539574,4,3.571428571428572,5,9.05661784067996,15.110746622660814,12,0.8333333333333334,,,309.0
C_r210001_tau7,C,200000,980,9.536450442113612,16.51971574823606,47.1523197114773,0.3551020408163265,4.885618083164127,22.343382400237054,40.71863868991112,3.913187177088697,1178.149608268633,164940.94515760863,0.1428571428571428,79.9844988581026,10,0.3804487533280677,8,3.7142857142857135,8,4.755483522333577,12.374089614318756,12,0.8690476190476191,,,309.0
C_r210001_tau7,C,200001,980,10.255094134393218,17.243393454121108,50.4912388904003,0.3653061224489796,4.885618083164127,22.864980839742262,43.80618897044112,4.828325412667047,1323.8833672342346,185343.67141279284,0.1438775510204081,121.06859304398677,10,0.4694205262315184,4,6.571428571428571,10,4.689768172434622,13.796976190627472,12,0.8690476190476191,,,308.0
C_r210001_tau7,C,200002,980,8.649270583508365,15.662195753576391,33.67698536160535,0.3683673469387755,4.885618083164127,16.778800904709318,25.221454758334648,3.0522057881103564,1003.4428239027384,140481.99534638337,0.1510204081632653,105.3320334523014,10,0.296742229399618,4,3.857142857142857,5,10.460531187098788,16.686827324169528,12,0.8452380952380952,,,308.0
C_r210001_tau8,C,200000,980,10.879315650244262,17.86258095636671,49.69394702898929,0.286734693877551,6.771236166328253,29.96850237364448,42.89342242574427,4.704830763589416,1433.0509775863263,200627.1368620857,0.1948979591836734,75.46668272221723,8,0.4574141020156377,4,1.7142857142857142,4,3.839860136104331,13.309940374718328,12,0.8095238095238095,,,306.0
C_r210001_tau8,C,200001,980,13.880711724380411,20.8690110441083,61.80421450917932,0.2642857142857143,7.216370213557839,38.10979282200786,53.69093663929991,7.737945836452149,2028.6580940095428,284012.133161336,0.2306122448979591,123.15520136298436,10,0.7523002896550701,4,6.428571428571429,10,6.042157568274083,17.86184836525764,12,0.8214285714285714,,,307.0
C_r210001_tau8,C,200002,980,14.454887594559946,21.46781276462797,68.41840773542098,0.2897959183673469,6.771236166328253,39.19980687008911,60.85034213267769,8.311678495162095,2148.79673264878,300831.5425708291,0.2255102040816326,161.34835557689075,15,0.8080798536963147,3,5.857142857142857,11,15.4282813783808,26.11675521635432,12,0.8095238095238095,,,307.0
C_r210100_tau4,C,200000,980,6.903246281500214,13.886511587622664,27.7367443562569,0.3959183673469387,4.885618083164127,10.137116484893196,21.501004428661723,1.5510262924060878,659.8329297694306,92376.61016772028,0.086734693877551,53.09700989453995,9,0.1507942228728141,7,1.2857142857142858,7,3.1754164419375623,8.585792257861412,12,0.8095238095238095,,,310.0
C_r210100_tau4,C,200001,980,6.456144386574796,13.444443706302687,24.617149235257617,0.3989795918367347,4.885618083164127,9.79869268479038,15.490966304010566,1.1372532860598674,571.0247956823059,79943.47139552282,0.0683673469387755,43.913436318180175,6,0.1105662917002648,2,2.4285714285714284,5,4.685004406258086,9.573006527016478,12,0.8690476190476191,,,307.0
C_r210100_tau4,C,200002,980,7.348924986886972,14.361850156955,27.23390510923856,0.3979591836734694,4.885618083164127,11.641578219215653,19.308420596614503,1.947583420688096,749.349930318373,104908.9902445722,0.0989795918367346,90.50242392929796,9,0.1893483881224537,2,2.857142857142857,5,8.994881478703016,14.256261691942886,12,0.8571428571428571,,,310.0
C_r210100_tau5,C,200000,980,6.908855949018061,13.89212125514051,27.7367443562569,0.3948979591836735,4.885618083164127,10.137116484893196,21.501004428661723,1.5510262924060878,660.750781640347,92505.10942964858,0.086734693877551,53.09700989453995,9,0.1507942228728141,7,1.2857142857142858,7,3.119319766759092,8.585792257861412,12,0.8095238095238095,,,310.0
C_r210100_tau5,C,200001,980,6.369053568085305,13.357352887813198,24.241269193127067,0.3959183673469387,4.885618083164127,9.79869268479038,14.947286036719692,1.0536193399767082,552.9943870864487,77419.21419210281,0.0673469387755102,43.10490830730123,6,0.1024352136088466,2,2.2857142857142856,4,4.743206911620518,9.573006527016478,12,0.8809523809523809,,,307.0
C_r210100_tau5,C,200002,980,7.299147863753902,14.31207303382193,27.145260381992244,0.3979591836734694,4.885618083164127,11.17644913369297,19.031856643853114,1.9097743273378596,739.3945056917589,103515.23079684624,0.096938775510204,90.50242392929796,9,0.1856725040467363,2,2.571428571428572,5,9.12540419435545,14.256261691942886,12,0.8571428571428571,,,310.0
C_r210100_tau6,C,200000,980,6.936915760694444,13.920181066816896,27.80523535934615,0.3928571428571428,4.885618083164127,10.207423317558977,21.501004428661723,1.5611377545842384,665.9545807103174,93233.64129944444,0.0887755102040816,53.09700989453995,9,0.1517772816956898,7,1.2857142857142858,7,3.152834067623025,8.619306558725345,12,0.8095238095238095,,,310.0
C_r210100_tau6,C,200001,980,6.369053568085305,13.357352887813198,24.241269193127067,0.3959183673469387,4.885618083164127,9.79869268479038,14.947286036719692,1.0536193399767082,552.9943870864487,77419.21419210281,0.0673469387755102,43.10490830730123,6,0.1024352136088466,2,2.2857142857142856,4,4.743206911620518,9.573006527016478,12,0.8809523809523809,,,307.0
C_r210100_tau6,C,200002,980,7.573064385384485,14.585989555452512,27.396185868801627,0.3897959183673469,4.885618083164127,12.428090415820634,20.11637600840302,2.1523896431417264,792.5720607503664,110960.0885050513,0.1051020408163265,95.36665682977764,9,0.2092601041943345,2,2.7142857142857144,5,8.713346618941092,14.256261691942886,12,0.8690476190476191,,,311.0
C_r210100_tau7,C,200000,980,7.251685080895462,14.234950387017912,30.915746132971908,0.3714285714285714,4.885618083164127,11.170038621189756,22.369309984211505,1.812716980628614,724.6227304648066,101447.18226507292,0.0989795918367346,69.1700843336439,8,0.1762363731166708,6,1.4285714285714286,6,3.2122001234420816,8.93827602964096,12,0.8095238095238095,,,309.0
C_r210100_tau7,C,200001,980,7.2683720904249345,14.256671410152824,31.49059469577898,0.3877551020408163,4.885618083164127,10.797142273814368,25.569916862953164,1.9832572176375984,731.22543849315,102371.561389041,0.0877551020408163,72.23458084703452,7,0.1928166739369887,1,3.857142857142857,6,3.523712159829717,9.62178436917427,12,0.8690476190476191,,,310.0
C_r210100_tau7,C,200002,980,7.885416714001743,14.898341884069769,28.82142111592628,0.363265306122449,4.885618083164127,13.204844006454785,23.13329763383564,2.374667058593354,849.6760738449657,118954.6503382952,0.1265306122448979,98.34469439840176,9,0.2308704084743538,3,3.142857142857143,5,8.53038212810464,14.587987353754782,12,0.8452380952380952,,,309.0
C_r210100_tau8,C,200000,980,8.365191885274918,15.348457191397369,35.51710890974961,0.3020408163265306,5.98142396999972,16.73666653827415,27.186146881356123,2.461599186444585,933.0906341809632,130632.68878533486,0.1448979591836734,75.46668272221723,8,0.2393221431265569,4,0.7142857142857143,4,2.6852743416330043,10.079868616880225,12,0.75,,,305.0
C_r210100_tau8,C,200001,980,9.670455795419002,16.658755115146892,41.92268416180699,0.2857142857142857,5.98142396999972,22.267575478793884,34.72881167925714,3.647857507158224,1191.2340162266576,166772.76227173206,0.1632653061224489,73.0386975631991,7,0.3546528131959385,2,3.7142857142857135,6,3.018199365033217,11.888026413893732,12,0.7857142857142857,,,308.0
C_r210100_tau8,C,200002,980,11.663732095092485,18.676657265160507,53.26664636520679,0.2938775510204082,6.771236166328253,23.56899470295942,45.31679866199686,5.641485562045013,1591.35556799682,222789.77951955484,0.1826530612244898,155.74641751252057,14,0.5484777629765984,1,4.571428571428571,11,11.354228522731905,20.101294528873723,12,0.8333333333333334,,,310.0
C_r210101_tau4,C,200000,980,6.881294118911134,13.864559425033583,27.500235109323096,0.386734693877551,4.885618083164127,11.0,20.725283026533585,1.4467602449885335,653.605762557737,91504.80675808316,0.0989795918367346,52.32369715451205,6,0.1406572460405518,2,0.4285714285714285,2,3.658809547655135,8.949052578133283,12,0.8333333333333334,,,393.0
C_r210101_tau4,C,200001,980,7.842275639740554,14.830574959468446,38.81829387781648,0.3938775510204081,4.885618083164127,12.455962692809312,32.11463326944146,2.526806647225325,847.2306381521925,118612.28934130694,0.110204081632653,77.66795588169771,7,0.2456617573691288,1,4.0,7,3.9681144088574074,10.40012537137235,12,0.8333333333333334,,,394.0
C_r210101_tau4,C,200002,980,7.119104463202873,14.132029633270902,28.356451349571564,0.386734693877551,4.885618083164127,12.517299106700523,20.766751799673443,1.5785457905605171,701.0761850783431,98150.66591096802,0.1081632653061224,62.48388588101079,8,0.153469729637828,5,2.142857142857143,5,6.360509553974773,11.613119946682744,12,0.8214285714285714,,,388.0
C_r210101_tau5,C,200000,980,6.886903786428982,13.87016909255143,27.500235109323096,0.3857142857142857,4.885618083164127,11.0,20.725283026533585,1.4467602449885335,654.5236144286533,91633.30602001146,0.0989795918367346,52.32369715451205,6,0.1406572460405518,2,0.4285714285714285,2,3.602712872476663,8.949052578133283,12,0.8333333333333334,,,393.0
C_r210101_tau5,C,200001,980,7.796332801952181,14.78463212168007,36.23363175667794,0.3938775510204081,4.885618083164127,12.290420767328124,28.031298841670537,2.5146501680051467,838.0420705945179,117325.8898832325,0.1122448979591836,98.89965316851158,8,0.2444798774449448,2,4.285714285714286,8,4.169203620242432,10.40012537137235,12,0.8333333333333334,,,392.0
C_r210101_tau5,C,200002,980,7.0920736231768,14.104998793244828,27.06125742136477,0.3877551020408163,4.885618083164127,12.428090415820634,20.09466019106524,1.5475245205122352,695.8740987057814,97422.3738188094,0.1061224489795918,62.48388588101079,8,0.1504537728275784,5,1.8571428571428568,5,6.448109040157399,11.613119946682744,12,0.8333333333333334,,,387.0
C_r210101_tau6,C,200000,980,6.905617824444985,13.888883130567432,27.500235109323096,0.3826530612244898,4.885618083164127,11.110350040397623,20.735469125569505,1.4298896542098878,657.6541771338949,92071.58479874529,0.1,52.32369715451205,6,0.1390170497148502,2,0.4285714285714285,2,3.244884120867977,8.591223826524597,12,0.8214285714285714,,,394.0
C_r210101_tau6,C,200001,980,7.827735967909902,14.816035287637792,36.319463031516456,0.3918367346938775,4.885618083164127,12.455962692809312,28.59143161672741,2.531702779129046,843.9145405207558,118148.03567290584,0.1122448979591836,98.89965316851158,8,0.2461377701931016,2,4.285714285714286,8,4.169203620242432,10.40012537137235,12,0.8333333333333334,,,392.0
C_r210101_tau6,C,200002,980,7.133049625536973,14.145974795605,27.815447971942877,0.3877551020408163,4.885618083164127,12.57756586449509,20.258415905771127,1.6041461456470083,704.0114407848415,98561.6017098778,0.110204081632653,62.48388588101079,8,0.1559586530490147,5,2.142857142857143,5,6.3149770221000905,11.613119946682744,12,0.8571428571428571,,,390.0
C_r210101_tau7,C,200000,980,7.320759557378367,14.304024863500818,28.688539486942823,0.3571428571428571,4.885618083164127,13.413666234542204,22.44217915069628,1.739703373242498,735.5804829042448,102981.26760659428,0.1183673469387755,56.45049571927666,6,0.1691378279541317,3,1.2857142857142858,3,3.42032826594755,9.296294688852528,12,0.8452380952380952,,,392.0
C_r210101_tau7,C,200001,980,8.17791638299182,15.16621570271971,35.07195029363597,0.3683673469387755,4.885618083164127,13.15436414115188,27.97766028947111,2.830167772819097,909.256745986119,127295.94443805666,0.1173469387755102,103.38739437818732,8,0.27515520013519,2,4.285714285714286,8,3.912765377363845,10.877799767662804,12,0.8571428571428571,,,391.0
C_r210101_tau7,C,200002,980,7.623110487676037,14.636035657744063,30.24183109553887,0.3581632653061224,4.885618083164127,13.15436414115188,22.643162913543566,1.9138183362553405,796.2547505964318,111475.66508350044,0.1265306122448979,60.532685385296645,9,0.1860656715803803,3,1.8571428571428568,3,6.680015163957227,12.3459327957489,12,0.8333333333333334,,,391.0
C_r210101_tau8,C,200000,980,9.081256033722749,16.064521339845196,37.49024399773565,0.2897959183673469,6.771236166328253,21.548437135467832,29.776617908858668,2.946138070001904,1074.013575516729,150361.900572342,0.1816326530612245,54.623686655620986,7,0.286430090139074,0,0.2857142857142857,1,3.4641791858793844,11.565504227836133,12,0.7738095238095238,,,393.0
C_r210101_tau8,C,200001,980,10.54456753884179,17.53286685856968,45.97840471045196,0.2540816326530612,7.216370213557839,26.65495989930226,37.61702818138478,4.248285008146893,1359.72983429897,190362.17680185585,0.1908163265306122,77.78435410538805,9,0.4130277091253923,1,2.7142857142857144,5,6.641151530802645,15.957930593529191,12,0.8214285714285714,,,393.0
C_r210101_tau8,C,200002,980,10.478383423632256,17.491308593700285,43.25080223898091,0.2959183673469387,6.771236166328253,21.45280173363286,37.07261544306007,4.369070567324354,1354.7203882591602,189660.8543562824,0.1806122448979591,92.28483980728925,11,0.4247707496009789,0,1.8571428571428568,5,11.134701651390248,19.414257941684976,12,0.7738095238095238,,,395.0
C_r211000_tau4,C,200000,980,6.401400323575761,13.38466562969821,24.584832538377736,0.4061224489795918,4.885618083164127,9.79869268479038,14.8624179530715,1.0795743275149572,561.5045545110706,78610.63763154988,0.0724489795918367,54.623686655620986,6,0.1049586151750652,5,1.2857142857142858,5,3.676203438942841,8.674570478719353,12,0.8452380952380952,,,314.0
C_r211000_tau4,C,200001,980,6.133918504621851,13.122217824349743,22.158516013598323,0.3959183673469387,4.885618083164127,9.666666666666668,12.428090415820634,0.8568012481719275,505.9243375726053,70829.40726016475,0.0551020408163265,43.913436318180175,5,0.0833001213500485,2,2.4285714285714284,5,4.106269662316812,8.888056835110138,12,0.8809523809523809,,,309.0
C_r211000_tau4,C,200002,980,7.317811547323723,14.33073671739175,24.757654847204183,0.3938775510204081,4.885618083164127,9.79869268479038,17.237572343406804,1.999754126562053,742.3109158751109,103923.52822251552,0.0897959183673469,112.1432767385777,8,0.1944205400824218,2,3.2857142857142856,7,7.188174175973522,12.35179838591854,12,0.8452380952380952,,,311.0
C_r211000_tau5,C,200000,980,6.579870791083169,13.563136097205616,25.265165538406613,0.4030612244897959,4.885618083164127,9.79869268479038,16.151457469740826,1.2476721326236029,596.5864031145929,83522.09643604301,0.0795918367346938,54.623686655620986,6,0.1213014573384058,5,1.5714285714285714,5,3.475129235480164,8.832990077648592,12,0.8452380952380952,,,313.0
C_r211000_tau5,C,200001,980,6.099840006812287,13.088139326540178,22.158516013598323,0.3938775510204081,4.885618083164127,9.666666666666668,12.442026554314957,0.7676692575918498,498.7004747453862,69818.06646435407,0.0510204081632653,42.75523496153619,5,0.0746345111547631,2,2.142857142857143,4,4.210899252655439,8.90149283369559,12,0.8809523809523809,,,309.0
C_r211000_tau5,C,200002,980,7.263605722181084,14.276530892249111,24.31255294492371,0.3959183673469387,4.885618083164127,9.79869268479038,16.10019469956233,1.9562488819483184,731.877914111889,102462.90797566446,0.086734693877551,112.1432767385777,8,0.1901908635227531,2,3.0,7,7.345122118443603,12.35179838591854,12,0.8333333333333334,,,311.0
C_r211000_tau6,C,200000,980,6.573930615927909,13.557195922050358,25.265165538406613,0.4030612244897959,4.885618083164127,9.79869268479038,15.62438280051188,1.233816060643095,595.398368083541,83355.77153169573,0.0775510204081632,54.623686655620986,6,0.1199543392291897,5,1.4285714285714286,5,3.134428036356786,8.492288878525214,12,0.8333333333333334,,,313.0
C_r211000_tau6,C,200001,980,6.1020652713220445,13.090364591049935,22.158516013598323,0.3928571428571428,4.885618083164127,9.666666666666668,12.442026554314957,0.7698945221016068,498.9414460146845,69851.80244205584,0.0520408163265306,42.75523496153619,5,0.0748508563154339,2,2.142857142857143,4,4.191600498500025,8.90149283369559,12,0.8809523809523809,,,309.0
C_r211000_tau6,C,200002,980,7.257630584468063,14.27055575453609,24.31255294492371,0.3959183673469387,4.885618083164127,9.79869268479038,16.10019469956233,1.9562488819483184,730.682886569285,102295.6041196999,0.086734693877551,112.1432767385777,8,0.1901908635227531,2,3.0,7,7.345122118443603,12.35179838591854,12,0.8452380952380952,,,311.0
C_r211000_tau7,C,200000,980,6.593890876777248,13.5771561828997,25.265165538406613,0.4020408163265306,4.885618083164127,9.79869268479038,15.62438280051188,1.253871145561796,599.1863386207557,83886.0874069058,0.0795918367346938,54.623686655620986,6,0.1219041391518412,5,1.4285714285714286,5,3.134428036356786,8.492288878525214,12,0.8333333333333334,,,313.0
C_r211000_tau7,C,200001,980,6.1020652713220445,13.090364591049935,22.158516013598323,0.3928571428571428,4.885618083164127,9.666666666666668,12.442026554314957,0.7698945221016068,498.9414460146845,69851.80244205584,0.0520408163265306,42.75523496153619,5,0.0748508563154339,2,2.142857142857143,4,4.191600498500025,8.90149283369559,12,0.8809523809523809,,,309.0
C_r211000_tau7,C,200002,980,7.209544517480461,14.222469687548488,24.25980434625362,0.3938775510204081,4.885618083164127,9.79869268479038,17.237572343406804,1.8461649198896783,720.6575099064586,100892.0513869042,0.086734693877551,100.36576440609495,8,0.1794882561003854,2,3.142857142857143,7,7.241108823226317,12.299460093226855,12,0.8452380952380952,,,311.0
C_r211000_tau8,C,200000,980,7.835753124822704,14.819018430945151,30.543764978334764,0.3153061224489796,5.124032464038305,12.734251606294716,24.69325993124769,1.901330146856151,830.0150345530466,116202.10483742652,0.1132653061224489,56.53074129803281,6,0.1848515420554591,4,1.0,4,3.215297568064604,10.13305185038561,12,0.8214285714285714,,,305.0
C_r211000_tau8,C,200001,980,8.709056762309714,15.697356082037608,37.449695205016326,0.3132653061224489,4.885618083164127,13.85043034073748,29.896371940774003,2.909864104185292,1004.267953281221,140597.51345937094,0.123469387755102,99.14346014877084,7,0.2829034545735701,4,4.428571428571429,6,3.701400233243043,10.760097088461514,12,0.8928571428571429,,,307.0
C_r211000_tau8,C,200002,980,9.715754615464409,16.72867978553244,38.95449905230428,0.2836734693877551,6.771236166328253,19.06218813569284,32.76202342944887,3.666363010403408,1199.8856169704331,167983.98637586064,0.1591836734693877,102.5834749731439,10,0.3564519593447758,3,3.7142857142857135,7,8.819731916967422,16.90608761146204,12,0.8571428571428571,,,308.0
C_r211001_tau4,C,200000,980,8.069458875795778,15.05272418191823,37.691305565173856,0.3795918367346939,4.885618083164127,14.497825758149656,30.16026565706777,2.5394487886674755,889.8101425060943,124573.4199508532,0.1173469387755102,98.92618454217882,8,0.2468908544537823,6,2.142857142857143,6,3.5986647989481746,10.07508831321766,12,0.8690476190476191,,,393.0
C_r211001_tau4,C,200001,980,9.715209401303037,16.70350872103093,49.771051313996864,0.3693877551020408,4.885618083164127,16.727506854649334,42.79760359377429,4.284558489922532,1216.8763944598627,170362.6952243808,0.1193877551020408,104.8788500907176,9,0.4165542976313573,3,6.142857142857143,9,4.698202011502403,13.09275522996088,12,0.8690476190476191,,,394.0
C_r211001_tau4,C,200002,980,7.971801859304725,14.984727029372754,30.121303628534577,0.376530612244898,4.885618083164127,13.621940632413583,23.451936629909536,2.4320662794648213,869.6395905162093,121749.5426722693,0.1183673469387755,98.02614320330032,9,0.236450888281302,4,3.571428571428572,5,8.295089849398408,14.175283406124128,12,0.8333333333333334,,,389.0
C_r211001_tau5,C,200000,980,8.059327284518726,15.042592590641174,38.97018114171392,0.3806122448979592,4.885618083164127,14.497825758149656,31.827400723962164,2.548275934898095,887.9879058833369,124318.30682366715,0.1173469387755102,69.1700843336439,9,0.2477490492262036,6,2.142857142857143,6,3.641470587918305,10.07508831321766,12,0.8571428571428571,,,393.0
C_r211001_tau5,C,200001,980,9.352494120696493,16.34079344042438,46.97114270032474,0.3704081632653061,4.885618083164127,14.92569587999888,41.38707242344469,3.919743924565053,1144.5374199712066,160235.23879596894,0.1183673469387755,96.76529764755104,8,0.381086214888269,3,5.714285714285714,8,4.624093705823563,12.342101737030251,12,0.8690476190476191,,,394.0
C_r211001_tau5,C,200002,980,7.968966203945539,14.981891374013566,29.640494035153523,0.3744897959183673,4.885618083164127,13.666666666666666,23.451936629909536,2.4103072850031264,868.6642961790658,121613.00146506922,0.1173469387755102,98.02614320330032,9,0.234335430486415,4,3.571428571428572,5,8.251384935243031,14.175283406124128,12,0.8333333333333334,,,389.0
C_r211001_tau6,C,200000,980,8.165963280309166,15.149228586431612,38.51639269436247,0.3775510204081632,4.885618083164127,14.95817939159286,30.694232509369687,2.6620316041151937,908.7028601434656,127218.4004200852,0.1214285714285714,69.1700843336439,9,0.258808628177866,6,2.142857142857143,6,3.5964202853021536,10.0853085391551,12,0.8452380952380952,,,393.0
C_r211001_tau6,C,200001,980,9.04861487067897,16.03691419040686,45.70321166355499,0.373469387755102,4.885618083164127,13.438966277754655,39.77811428648688,3.630990255369368,1084.3738148656612,151812.33408119256,0.1132653061224489,85.85851789804292,8,0.353012941494244,3,5.571428571428571,8,3.968818323090897,11.245732702275696,12,0.8690476190476191,,,394.0
C_r211001_tau6,C,200002,980,7.872195655707593,14.88512082577562,28.78654275362729,0.3806122448979592,4.885618083164127,13.666666666666666,23.06722401514156,2.346717002493824,850.534676327395,119074.85468583532,0.1204081632653061,98.02614320330032,9,0.2281530419091217,4,3.4285714285714284,5,8.404564983137398,14.27760067598074,12,0.8333333333333334,,,392.0
C_r211001_tau7,C,200000,980,9.380502010690098,16.363767316812545,47.58082399774384,0.373469387755102,4.885618083164127,19.77622539082262,40.79791467838965,3.8627100784859594,1150.7942796890395,161111.19915646556,0.1377551020408163,87.65376836558426,9,0.3755412576305793,6,3.857142857142857,6,4.813293924159316,12.468759482392969,12,0.8809523809523809,,,395.0
C_r211001_tau7,C,200001,980,10.66035515699798,17.648654476725874,54.27606125250729,0.3653061224489796,4.885618083164127,19.864346808357286,47.64402656897887,5.2220408055557135,1405.089219068239,196712.49066955343,0.1285714285714285,123.15520136298436,11,0.50769841165125,4,7.0,11,4.469616005385936,14.112943439629154,12,0.8690476190476191,,,394.0
C_r211001_tau7,C,200002,980,8.42501836207397,15.437943532141997,32.91336589012375,0.3663265306122449,4.885618083164127,14.92373120884261,26.701281249122967,2.8398698472035013,958.268978537243,134157.65699521403,0.136734693877551,105.3320334523014,10,0.276098457367007,4,4.0,5,10.297522351488864,16.59565306887253,12,0.8571428571428571,,,392.0
C_r211001_tau8,C,200000,980,8.94003395850616,15.92329926462861,39.371521947592704,0.2918367346938775,6.771236166328253,17.42045538395877,32.22972694377376,2.675717005406804,1046.3741386400077,146492.37940960104,0.1489795918367347,52.32369715451205,7,0.2601391533034393,3,0.7142857142857143,3,3.4291511386626903,11.269239288461486,12,0.8333333333333334,,,392.0
C_r211001_tau8,C,200001,980,10.684381796459322,17.67268111618721,45.99821863315096,0.2877551020408163,6.771236166328253,24.247726762113604,38.64479376827447,4.661719805610015,1394.201230542418,195188.17227593853,0.1806122448979591,101.20948741261236,10,0.4532227588787514,3,5.0,7,6.668446892564024,15.653388332636595,12,0.8214285714285714,,,390.0
